,audienceRating,Genre,criticRating,timeMin,Year
2356,7.4,Drama,83,109,2009
2357,8.4,Comedy,67,170,2009
2358,6.7,Comedy,48,108,2009
2359,7.0,Biography,70,140,2009
2360,7.7,Biography,53,129,2009
2361,6.7,Mystery,48,138,2009
2362,7.4,Crime,34,109,2009
2363,4.7,Adventure,44,130,2009
2364,6.6,Action,46,107,2009
2365,6.2,Drama,41,121,2009
2366,7.3,Adventure,64,111,2009
2367,7.8,Drama,76,152,2009
2368,7.0,Animation,50,94,2009
2369,5.8,Action,32,118,2009
2370,6.5,Comedy,28,96,2009
2371,7.9,Drama,63,141,2009
2372,7.0,Comedy,70,105,2009
2373,7.0,Animation,66,90,2009
2374,6.6,Horror,83,99,2009
2375,7.7,Animation,80,100,2009
2376,6.4,Action,55,106,2009
2377,7.0,Horror,42,123,2009
2378,6.3,Action,45,89,2009
2379,7.8,Animation,83,87,2009
2380,6.4,Comedy,48,102,2009
2381,8.2,Drama,80,129,2009
2382,5.9,Adventure,42,105,2009
2383,6.4,Comedy,47,129,2009
2384,6.8,Comedy,76,107,2009
2385,6.7,Drama,42,135,2009
2386,6.6,Action,44,92,2009
2387,7.4,Biography,74,134,2009
2388,6.8,Adventure,65,123,2009
2389,6.8,Action,28,108,2009
2390,5.8,Comedy,54,81,2009
2391,6.5,Animation,56,94,2009
2392,7.1,Drama,47,107,2009
2393,6.2,Action,41,96,2009
2394,7.1,Crime,64,127,2009
2395,5.8,Action,27,95,2009
2396,7.1,Animation,60,79,2009
2397,7.3,Drama,85,100,2009
2398,6.2,Comedy,54,94,2009
2399,7.0,Comedy,79,106,2009
2400,6.5,Action,57,98,2009
2401,6.3,Comedy,60,146,2009
2402,6.4,Comedy,58,100,2009
2403,5.1,Comedy,47,102,2009
2404,7.1,Animation,73,97,2009
2405,6.6,Drama,49,108,2009
2406,7.4,Comedy,58,135,2009
2407,7.1,Drama,58,105,2009
2408,6.1,Action,36,111,2009
2409,7.3,Drama,79,110,2009
2410,7.6,Drama,77,99,2009
2411,6.8,Adventure,71,101,2009
2412,5.2,Action,39,91,2009
2413,5.5,Comedy,23,113,2009
2414,7.0,Biography,66,118,2009
2415,5.5,Comedy,24,89,2009
2416,6.0,Horror,30,90,2009
2417,7.9,Crime,90,150,2009
2418,5.8,Drama,66,104,2009
2419,6.5,Action,52,118,2009
2420,6.6,Biography,65,98,2009
2421,6.8,Animation,55,96,2009
2422,5.2,Horror,30,82,2009
2423,5.6,Horror,34,97,2009
2424,5.6,Drama,47,115,2009
2425,4.9,Adventure,34,97,2009
2426,7.4,Drama,51,109,2009
2427,7.2,Crime,66,129,2009
2428,7.2,Action,55,103,2009
2429,6.6,Comedy,57,120,2009
2430,7.3,Drama,83,112,2009
2431,6.6,Horror,42,110,2009
2432,5.8,Comedy,34,100,2009
2433,6.5,Comedy,63,90,2009
2434,6.7,Crime,69,122,2009
2435,6.4,Drama,43,87,2009
2436,5.9,Comedy,38,104,2009
2437,5.9,Mystery,34,98,2009
2438,6.2,Horror,25,109,2009
2439,7.2,Comedy,45,93,2009
2440,4.4,Horror,33,92,2009
2441,6.1,Action,48,104,2009
2442,2.6,Action,45,85,2009
2443,6.4,Action,34,99,2009
2444,6.3,Drama,48,96,2009
2445,6.5,Adventure,63,98,2009
2446,6.6,Horror,52,85,2009
2447,6.9,Drama,68,111,2009
2448,7.8,Drama,82,144,2009
2449,6.3,Comedy,61,90,2009
2450,7.3,Crime,60,147,2009
2451,7.2,Adventure,55,127,2009
2452,6.3,Action,24,118,2009
2453,6.5,Comedy,66,108,2009
2454,7.3,Drama,73,94,2009
2455,6.7,Crime,43,132,2009
2456,5.4,Adventure,32,102,2009
2457,5.8,Comedy,54,86,2009
2458,5.9,Drama,33,92,2009
2459,7.1,Adventure,47,99,2009
2460,7.3,Drama,69,161,2009
2461,6.6,Adventure,45,90,2009
2462,7.3,Drama,81,123,2009
2463,7.3,Biography,64,105,2009
2464,5.5,Horror,51,101,2009
2465,6.0,Adventure,61,93,2009
2466,6.4,Horror,29,90,2009
2467,7.1,Comedy,58,98,2009
2468,7.5,Comedy,83,106,2009
2469,5.7,Action,52,98,2009
2470,6.7,Biography,61,117,2009
2471,4.8,Drama,30,88,2009
2472,6.1,Animation,39,91,2009
2473,6.2,Comedy,69,125,2009
2474,8.5,Documentary,84,92,2009
2475,4.9,Horror,35,105,2009
2476,6.2,Comedy,61,92,2009
2477,6.5,Action,64,101,2009
2478,5.8,Drama,49,118,2009
2479,6.2,Comedy,31,90,2009
2480,7.4,Action,65,84,2009
2481,5.9,Action,43,109,2009
2482,7.4,Documentary,61,127,2009
2483,5.6,Adventure,36,92,2009
2484,5.1,Animation,41,88,2009
2485,6.5,Drama,55,96,2009
2486,7.6,Biography,81,98,2009
2487,6.7,Biography,60,122,2009
2488,4.5,Animation,41,88,2009
2489,4.8,Comedy,17,99,2009
2490,7.3,Documentary,67,111,2009
2491,4.3,Comedy,47,102,2009
2492,7.2,Drama,73,133,2009
2493,5.9,Comedy,43,97,2009
2494,6.7,Biography,65,105,2009
2495,6.6,Comedy,60,105,2009
2496,6.9,Comedy,69,99,2009
2497,6.4,Horror,73,95,2009
2498,7.2,Drama,76,127,2009
2499,6.8,Comedy,57,101,2009
2500,5.4,Comedy,19,88,2009
2501,5.9,Drama,36,104,2009
2502,8.1,Drama,87,119,2009
2503,7.8,Action,79,129,2009
2504,4.8,Comedy,27,103,2009
2505,7.3,Comedy,76,99,2009
2506,7.2,Drama,56,99,2009
2507,7.1,Drama,77,113,2009
2508,7.2,Biography,67,98,2009
2509,5.3,Comedy,32,102,2009
2510,5.6,Action,61,105,2009
2511,7.4,Comedy,66,104,2009
2512,6.3,Animation,53,94,2009
2513,7.6,Adventure,77,96,2009
2514,5.7,Action,50,88,2009
2515,5.6,Drama,33,109,2009
2516,7.2,Action,62,105,2009
2517,6.7,Biography,55,120,2009
2518,7.7,Animation,81,71,2009
2519,5.6,Crime,33,101,2009
2520,5.1,Horror,24,101,2009
2521,6.5,Comedy,58,105,2009
2522,4.9,Drama,25,108,2009
2523,5.6,Action,38,108,2009
2524,7.0,Biography,81,119,2009
2525,6.8,Crime,65,100,2009
2526,7.5,Drama,77,96,2009
2527,3.7,Action,17,96,2009
2528,6.8,Crime,38,113,2009
2529,5.7,Adventure,57,92,2009
2530,7.1,Drama,77,103,2009
2531,7.6,Animation,63,114,2009
2532,8.6,Documentary,47,120,2009
2533,5.0,Comedy,7,90,2009
2534,5.6,Comedy,29,97,2009
2535,4.9,Comedy,43,90,2009
2536,5.8,Comedy,39,89,2009
2537,5.4,Animation,42,86,2009
2538,6.8,Drama,65,111,2009
2539,5.4,Comedy,51,100,2009
2540,5.8,Action,26,105,2009
2541,6.3,Crime,41,116,2009
2542,6.7,Comedy,40,104,2009
2543,2.1,Documentary,45,76,2009
2544,6.7,Drama,54,104,2009
2545,6.4,Drama,37,102,2009
2546,6.6,Comedy,37,110,2009
2547,5.9,Comedy,34,95,2009
2548,7.0,Biography,76,112,2009
2549,7.6,Comedy,60,119,2009
2550,7.0,Drama,79,120,2009
2551,5.0,Comedy,39,107,2009
2552,5.5,Drama,66,77,2009
2553,6.4,Comedy,69,90,2009
2554,7.2,Comedy,66,116,2009
2555,5.3,Action,28,91,2009
2556,6.4,Comedy,66,111,2009
2557,4.5,Action,19,109,2009
2558,5.3,Comedy,35,88,2009
2559,6.7,Biography,51,108,2009
2560,6.4,Comedy,49,98,2009
2561,6.5,Comedy,40,90,2009
2562,5.6,Comedy,54,107,2009
2563,5.9,Crime,35,106,2009
2564,6.7,Drama,62,89,2009
2565,6.9,Drama,65,127,2009
2566,5.8,Adventure,37,111,2009
2567,6.9,Action,58,101,2009
2568,3.5,Action,40,83,2009
2569,7.2,Drama,64,125,2009
2570,4.3,Comedy,50,103,2009
2571,7.4,Biography,54,120,2009
2572,6.9,Drama,85,93,2009
2573,6.3,Comedy,57,117,2009
2574,7.1,Action,63,119,2009
2575,6.2,Adventure,28,89,2009
2576,6.2,Comedy,63,100,2009
2577,7.2,Comedy,30,133,2009
2578,6.9,Drama,57,104,2009
2579,6.0,Drama,58,114,2009
2580,7.7,Drama,85,133,2009
2581,6.8,Crime,35,153,2009
2582,6.5,Comedy,69,101,2009
2583,6.9,Drama,51,125,2009
2584,4.2,Comedy,55,113,2009
2585,5.8,Action,46,84,2009
2586,5.9,Comedy,47,90,2009
2587,6.7,Comedy,70,88,2009
2588,8.8,Action,74,148,2010
2589,8.1,Mystery,63,138,2010
2590,8.3,Animation,92,103,2010
2591,8.0,Drama,79,108,2010
2592,7.0,Action,57,124,2010
2593,8.0,Biography,88,118,2010
2594,8.1,Animation,74,98,2010
2595,7.7,Biography,95,120,2010
2596,7.7,Action,66,117,2010
2597,7.7,Animation,72,95,2010
2598,7.7,Adventure,65,146,2010
2599,6.5,Adventure,53,108,2010
2600,7.8,Animation,71,100,2010
2601,7.5,Action,69,112,2010
2602,7.1,Comedy,72,92,2010
2603,7.6,Adventure,82,94,2010
2604,7.6,Crime,74,125,2010
2605,7.8,Biography,79,116,2010
2606,6.5,Action,45,103,2010
2607,6.6,Comedy,51,95,2010
2608,6.8,Action,49,125,2010
2609,7.6,Adventure,80,110,2010
2610,6.4,Action,65,100,2010
2611,7.1,Action,60,111,2010
2612,6.9,Action,53,118,2010
2613,5.8,Action,39,106,2010
2614,6.6,Action,50,116,2010
2615,6.8,Horror,52,103,2010
2616,6.7,Action,53,140,2010
2617,6.8,Action,47,117,2010
2618,6.7,Action,64,107,2010
2619,4.9,Adventure,58,124,2010
2620,6.0,Comedy,30,102,2010
2621,6.0,Action,37,103,2010
2622,7.3,Animation,63,95,2010
2623,6.4,Action,51,107,2010
2624,6.6,Action,60,105,2010
2625,6.8,Action,69,98,2010
2626,6.3,Action,46,109,2010
2627,7.4,Drama,81,112,2010
2628,7.4,Crime,52,133,2010
2629,6.7,Comedy,55,112,2010
2630,6.4,Adventure,65,109,2010
2631,5.9,Adventure,47,118,2010
2632,6.3,Animation,58,93,2010
2633,6.4,Comedy,63,101,2010
2634,5.9,Action,37,96,2010
2635,7.6,Comedy,65,89,2010
2636,7.2,Drama,77,128,2010
2637,6.3,Comedy,56,88,2010
2638,6.1,Action,46,109,2010
2639,6.2,Action,61,140,2010
2640,7.0,Drama,65,95,2010
2641,4.2,Action,20,103,2010
2642,7.2,Drama,40,113,2010
2643,7.2,Drama,69,103,2010
2644,7.2,Drama,90,100,2010
2645,6.3,Adventure,53,113,2010
2646,6.3,Drama,43,108,2010
2647,6.8,Action,63,115,2010
2648,7.1,Comedy,63,101,2010
2649,7.1,Comedy,86,106,2010
2650,6.2,Horror,44,80,2010
2651,6.4,Comedy,46,104,2010
2652,6.6,Comedy,39,114,2010
2653,5.5,Action,22,110,2010
2654,6.5,Action,42,92,2010
2655,8.2,Drama,80,131,2010
2656,5.7,Comedy,34,125,2010
2657,7.2,Drama,79,116,2010
2658,6.5,Horror,55,101,2010
2659,7.3,Adventure,66,133,2010
2660,5.8,Drama,43,103,2010
2661,5.5,Comedy,27,98,2010
2662,6.3,Action,32,111,2010
2663,6.2,Drama,59,133,2010
2664,5.7,Horror,53,91,2010
2665,5.2,Action,32,100,2010
2666,6.5,Action,44,98,2010
2667,5.9,Comedy,56,114,2010
2668,6.1,Comedy,52,101,2010
2669,6.5,Drama,56,129,2010
2670,6.3,Crime,61,105,2010
2671,7.8,Action,67,142,2010
2672,8.0,Drama,50,165,2010
2673,6.4,Drama,63,94,2010
2674,5.2,Crime,35,95,2010
2675,6.6,Adventure,50,105,2010
2676,6.6,Crime,55,117,2010
2677,7.6,Action,67,108,2010
2678,4.4,Action,26,97,2010
2679,7.2,Comedy,81,105,2010
2680,6.4,Action,44,97,2010
2681,6.5,Comedy,33,100,2010
2682,5.6,Action,31,107,2010
2683,5.4,Action,21,100,2010
2684,5.5,Comedy,53,88,2010
2685,5.6,Horror,24,90,2010
2686,7.5,Drama,58,148,2010
2687,7.3,Comedy,76,97,2010
2688,8.1,Action,71,115,2010
2689,5.7,Drama,50,133,2010
2690,7.0,Animation,53,97,2010
2691,6.4,Action,62,97,2010
2692,7.7,Comedy,45,90,2010
2693,5.9,Drama,33,107,2010
2694,6.8,Comedy,50,96,2010
2695,6.4,Drama,47,119,2010
2696,4.4,Comedy,27,146,2010
2697,6.5,Comedy,57,107,2010
2698,6.3,Horror,27,108,2010
2699,7.3,Comedy,68,97,2010
2700,8.3,Documentary,88,105,2010
2701,7.6,Animation,80,94,2010
2702,7.0,Drama,61,103,2010
2703,6.9,Drama,65,113,2010
2704,6.2,Thriller,43,93,2010
2705,4.9,Adventure,33,85,2010
2706,8.0,Documentary,85,87,2010
2707,7.6,Action,84,141,2010
2708,5.6,Comedy,25,91,2010
2709,6.3,Comedy,51,102,2010
2710,6.5,Drama,37,99,2010
2711,7.0,Documentary,56,95,2010
2712,6.2,Drama,45,107,2010
2713,6.2,Action,45,107,2010
2714,8.6,Documentary,79,106,2010
2715,4.7,Action,33,81,2010
2716,7.3,Crime,83,113,2010
2717,7.1,Comedy,45,106,2010
2718,6.3,Crime,57,101,2010
2719,5.8,Comedy,28,105,2010
2720,5.6,Drama,63,87,2010
2721,6.4,Comedy,65,97,2010
2722,5.3,Comedy,34,104,2010
2723,7.0,Drama,76,91,2010
2724,5.6,Fantasy,56,99,2010
2725,6.2,Crime,52,103,2010
2726,6.6,Drama,50,93,2010
2727,6.6,Biography,65,106,2010
2728,3.5,Comedy,18,82,2010
2729,6.8,Biography,69,108,2010
2730,6.3,Comedy,51,98,2010
2731,5.7,Comedy,51,92,2010
2732,6.8,Drama,69,104,2010
2733,6.4,Action,71,102,2010
2734,6.3,Comedy,67,97,2010
2735,5.5,Action,43,90,2010
2736,5.4,Comedy,46,121,2010
2737,7.2,Biography,61,107,2010
2738,7.1,Documentary,65,87,2010
2739,6.5,Drama,66,98,2010
2740,6.9,Crime,60,106,2010
2741,5.4,Drama,58,105,2010
2742,6.1,Drama,29,91,2010
2743,5.6,Horror,38,89,2010
2744,6.2,Comedy,56,94,2010
2745,7.7,Drama,65,119,2010
2746,5.0,Comedy,36,101,2010
2747,5.4,Action,27,94,2010
2748,6.1,Comedy,76,107,2010
2749,6.9,Action,41,98,2010
2750,6.3,Comedy,74,91,2010
2751,6.1,Crime,53,109,2010
2752,7.5,Animation,82,80,2010
2753,5.8,Comedy,59,82,2010
2754,6.2,Action,54,103,2010
2755,6.1,Horror,28,112,2010
2756,6.8,Comedy,45,100,2010
2757,7.2,Action,59,112,2010
2758,7.4,Adventure,64,123,2010
2759,6.9,Crime,55,122,2010
2760,7.3,Comedy,80,129,2010
2761,6.3,Action,45,100,2010
2762,4.9,Horror,50,92,2010
2763,6.8,Comedy,59,105,2010
2764,7.2,Biography,61,123,2010
2765,7.3,Comedy,67,134,2010
2766,6.8,Comedy,48,93,2010
2767,6.7,Adventure,71,84,2010
2768,6.1,Comedy,52,109,2010
2769,7.2,Drama,70,101,2010
2770,7.0,Drama,50,110,2010
2771,7.1,Comedy,50,154,2010
2772,6.0,Comedy,26,95,2010
2773,7.6,Documentary,85,93,2010
2774,6.2,Comedy,64,107,2010
2775,4.6,Animation,35,80,2010
2776,6.2,Action,28,124,2010
2777,4.8,Horror,25,107,2010
2778,6.2,Comedy,46,91,2010
2779,6.2,Comedy,48,108,2010
2780,6.0,Comedy,49,108,2010
2781,7.3,Drama,82,106,2010
2782,6.3,Drama,45,117,2010
2783,6.2,Biography,51,108,2010
2784,6.5,Drama,45,106,2010
2785,6.6,Adventure,56,103,2010
2786,6.7,Action,75,124,2010
2787,7.5,Drama,59,111,2010
2788,7.4,Action,70,157,2010
2789,6.3,Horror,34,112,2010
2790,5.3,Adventure,61,91,2010
2791,5.1,Action,31,107,2010
2792,3.8,Comedy,23,92,2010
2793,7.2,Drama,86,122,2010
2794,7.4,Documentary,86,90,2010
2795,6.2,Comedy,72,98,2010
2796,7.5,Comedy,70,87,2010
2797,4.2,Comedy,30,87,2010
2798,6.8,Action,75,84,2010
2799,7.2,Biography,65,113,2010
2800,5.3,Animation,36,90,2010
2801,6.8,Biography,63,84,2010
2802,6.4,Drama,48,111,2010
2803,6.4,Drama,57,98,2010
2804,5.0,Action,38,99,2010
2805,4.3,Action,30,82,2010
2806,7.7,Biography,94,334,2010
2807,6.6,Comedy,70,107,2010
2808,5.9,Comedy,51,100,2010
2809,5.7,Comedy,64,86,2010
2810,5.7,Action,22,93,2010
2811,7.5,Drama,69,103,2010
2812,6.1,Action,62,123,2010
2813,5.1,Comedy,43,95,2010
2814,7.1,Drama,55,100,2010
2815,6.6,Comedy,87,114,2010
2816,6.6,Comedy,78,87,2010
2817,5.5,Comedy,49,85,2010
2818,6.8,Action,67,109,2010
2819,7.5,Documentary,81,111,2010
2820,7.5,Comedy,69,95,2010
2821,6.4,Drama,58,133,2010
2822,6.5,Comedy,37,90,2010
2823,7.0,Drama,57,91,2010
2824,6.6,Drama,85,104,2010
2825,6.9,Comedy,69,80,2010
2826,7.0,Animation,63,70,2010
2827,6.4,Comedy,68,103,2010
2828,7.0,Biography,48,106,2010
2829,6.6,Action,75,123,2010
2830,7.2,Comedy,62,93,2010
2831,6.3,Action,49,106,2010
2832,7.1,Crime,66,146,2010
2833,4.9,Comedy,50,99,2010
2834,7.6,Documentary,72,105,2010
2835,6.9,Biography,58,135,2010
2836,7.1,Comedy,52,104,2010
2837,6.4,Drama,36,105,2010
2838,4.5,Comedy,43,121,2010
2839,8.1,Adventure,87,130,2011
2840,7.0,Action,57,115,2011
2841,8.6,Biography,57,112,2011
2842,6.9,Action,66,124,2011
2843,7.8,Action,65,131,2011
2844,7.8,Crime,78,100,2011
2845,7.4,Mystery,59,105,2011
2846,7.6,Action,68,105,2011
2847,7.5,Mystery,74,93,2011
2848,6.6,Action,45,136,2011
2849,7.4,Comedy,68,118,2011
2850,6.5,Comedy,44,102,2011
2851,7.4,Action,73,132,2011
2852,6.9,Comedy,57,98,2011
2853,8.2,Drama,71,140,2011
2854,7.5,Action,48,129,2011
2855,7.8,Crime,71,158,2011
2856,8.1,Drama,62,146,2011
2857,6.3,Action,42,154,2011
2858,7.7,Comedy,81,94,2011
2859,6.7,Action,53,109,2011
2860,7.3,Action,66,130,2011
2861,7.0,Mystery,72,112,2011
2862,7.6,Biography,87,133,2011
2863,6.6,Comedy,63,109,2011
2864,7.7,Comedy,72,100,2011
2865,7.1,Action,56,127,2011
2866,7.5,Adventure,83,126,2011
2867,5.6,Action,39,114,2011
2868,6.8,Comedy,75,125,2011
2869,6.9,Action,56,113,2011
2870,6.8,Action,64,117,2011
2871,7.3,Comedy,84,115,2011
2872,7.1,Romance,60,106,2011
2873,6.1,Action,33,110,2011
2874,6.1,Action,36,109,2011
2875,7.0,Adventure,57,104,2011
2876,7.3,Animation,67,90,2011
2877,7.9,Comedy,89,100,2011
2878,7.2,Animation,75,107,2011
2879,7.1,Drama,67,101,2011
2880,4.9,Adventure,45,117,2011
2881,6.6,Drama,70,106,2011
2882,7.4,Animation,68,107,2011
2883,6.4,Comedy,33,117,2011
2884,7.3,Crime,63,118,2011
2885,6.0,Action,50,119,2011
2886,6.2,Comedy,50,108,2011
2887,6.9,Animation,63,96,2011
2888,8.4,Drama,95,123,2011
2889,5.7,Comedy,47,92,2011
2890,6.8,Action,65,111,2011
2891,7.6,Action,73,101,2011
2892,7.1,Drama,85,122,2011
2893,5.8,Action,37,116,2011
2894,7.2,Drama,72,101,2011
2895,6.8,Drama,85,139,2011
2896,6.0,Action,46,110,2011
2897,6.3,Comedy,39,112,2011
2898,5.8,Action,39,119,2011
2899,7.1,Drama,80,135,2011
2900,6.6,Action,49,93,2011
2901,7.2,Drama,72,146,2011
2902,6.7,Animation,65,90,2011
2903,7.1,Comedy,58,124,2011
2904,6.2,Animation,57,106,2011
2905,7.0,Drama,48,107,2011
2906,6.2,Action,59,104,2011
2907,7.6,Drama,70,120,2011
2908,6.5,Action,44,116,2011
2909,6.2,Horror,52,111,2011
2910,7.5,Drama,68,112,2011
2911,6.6,Biography,59,137,2011
2912,5.9,Comedy,45,105,2011
2913,7.2,Comedy,61,80,2011
2914,6.2,Horror,49,103,2011
2915,5.7,Action,41,87,2011
2916,6.9,Drama,52,120,2011
2917,7.1,Drama,76,107,2011
2918,5.4,Fantasy,29,100,2011
2919,6.3,Action,46,101,2011
2920,4.3,Action,34,96,2011
2921,5.8,Action,35,110,2011
2922,6.2,Comedy,56,119,2011
2923,5.9,Horror,50,92,2011
2924,6.4,Comedy,64,106,2011
2925,6.4,Biography,54,105,2011
2926,5.5,Adventure,31,102,2011
2927,6.6,Action,75,88,2011
2928,6.9,Adventure,46,129,2011
2929,6.5,Biography,76,99,2011
2930,7.6,Crime,72,96,2011
2931,5.2,Action,36,113,2011
2932,5.4,Action,44,104,2011
2933,6.1,Action,49,83,2011
2934,6.4,Action,45,108,2011
2935,5.8,Horror,59,83,2011
2936,6.0,Drama,38,114,2011
2937,5.4,Action,28,95,2011
2938,7.3,Comedy,62,124,2011
2939,7.0,Drama,66,92,2011
2940,7.1,Adventure,75,103,2011
2941,6.4,Comedy,60,90,2011
2942,7.4,Drama,85,121,2011
2943,6.8,Comedy,64,92,2011
2944,7.0,Biography,65,99,2011
2945,5.8,Action,67,93,2011
2946,1.6,Documentary,52,105,2011
2947,6.0,Comedy,53,94,2011
2948,5.5,Animation,30,103,2011
2949,6.5,Horror,66,95,2011
2950,5.7,Comedy,22,113,2011
2951,7.3,Comedy,78,96,2011
2952,7.4,Drama,76,120,2011
2953,5.1,Action,25,106,2011
2954,5.6,Drama,40,86,2011
2955,6.8,Comedy,44,97,2011
2956,6.3,Comedy,71,94,2011
2957,3.4,Comedy,23,91,2011
2958,6.1,Comedy,35,106,2011
2959,7.7,Drama,52,98,2011
2960,6.7,Crime,62,102,2011
2961,7.2,Comedy,56,105,2011
2962,5.7,Comedy,39,81,2011
2963,6.3,Adventure,61,90,2011
2964,6.5,Comedy,60,83,2011
2965,6.2,Action,55,114,2011
2966,6.8,Action,43,129,2011
2967,6.2,Action,50,88,2011
2968,7.1,Biography,52,109,2011
2969,6.5,Horror,53,102,2011
2970,6.0,Drama,35,84,2011
2971,6.8,Comedy,58,107,2011
2972,6.1,Comedy,41,98,2011
2973,6.7,Drama,68,86,2011
2974,4.9,Action,18,89,2011
2975,5.9,Comedy,36,112,2011
2976,6.8,Biography,75,99,2011
2977,6.6,Drama,36,83,2011
2978,7.2,Comedy,75,106,2011
2979,5.2,Horror,24,86,2011
2980,5.9,Adventure,42,108,2011
2981,5.2,Comedy,30,102,2011
2982,5.7,Comedy,36,110,2011
2983,7.1,Drama,55,92,2011
2984,6.3,Comedy,42,97,2011
2985,5.3,Comedy,46,111,2011
2986,6.0,Animation,53,84,2011
2987,6.1,Horror,33,92,2011
2988,7.1,Action,49,148,2011
2989,6.9,Drama,75,102,2011
2990,6.7,Drama,60,91,2011
2991,7.6,Drama,46,146,2011
2992,6.2,Action,38,105,2011
2993,7.1,Animation,69,97,2011
2994,5.9,Comedy,58,113,2011
2995,6.1,Action,55,86,2011
2996,7.1,Biography,53,112,2011
2997,7.1,Biography,50,106,2011
2998,6.2,Comedy,55,107,2011
2999,6.2,Comedy,53,100,2011
3000,5.3,Crime,37,91,2011
3001,6.2,Action,42,121,2011
3002,6.9,Drama,50,130,2011
3003,5.8,Adventure,43,109,2011
3004,5.9,Animation,50,100,2011
3005,6.3,Comedy,70,87,2011
3006,4.8,Action,60,156,2011
3007,6.8,Adventure,63,102,2011
3008,5.8,Drama,28,112,2011
3009,4.4,Drama,56,127,2011
3010,4.9,Drama,23,91,2011
3011,7.8,Crime,82,157,2011
3012,3.9,Horror,17,91,2011
3013,6.4,Crime,67,95,2011
3014,5.5,Horror,64,101,2011
3015,7.2,Drama,70,102,2011
3016,6.4,Comedy,37,87,2011
3017,5.8,Action,45,110,2011
3018,6.7,Comedy,61,118,2011
3019,6.2,Drama,79,123,2011
3020,7.9,Documentary,77,81,2011
3021,5.3,Drama,57,101,2011
3022,6.7,Comedy,53,100,2011
3023,8.5,Documentary,65,102,2011
3024,7.6,Drama,65,92,2011
3025,5.5,Animation,41,95,2011
3026,5.9,Action,37,98,2011
3027,4.4,Animation,24,87,2011
3028,6.3,Comedy,14,106,2011
3029,6.6,Comedy,68,116,2011
3030,6.7,Comedy,72,90,2011
3031,7.4,Drama,87,87,2011
3032,7.7,Drama,81,97,2011
3033,7.5,Animation,71,91,2011
3034,4.0,Horror,22,90,2011
3035,4.4,Action,22,107,2011
3036,7.6,Comedy,66,103,2011
3037,6.6,Comedy,51,99,2011
3038,6.7,Drama,57,113,2011
3039,5.8,Crime,70,108,2011
3040,6.1,Comedy,61,100,2011
3041,6.3,Comedy,42,97,2011
3042,6.9,Biography,54,100,2011
3043,5.3,Drama,49,86,2011
3044,7.4,Crime,68,129,2011
3045,6.9,Drama,64,113,2011
3046,6.2,Comedy,44,95,2011
3047,5.4,Animation,49,88,2011
3048,6.0,Horror,58,101,2011
3049,5.4,Fantasy,45,100,2011
3050,4.6,Action,41,130,2011
3051,6.2,Comedy,40,90,2011
3052,6.6,Drama,67,85,2011
3053,4.9,Comedy,38,89,2011
3054,3.6,Action,37,89,2011
3055,7.2,Animation,74,63,2011
3056,7.5,Comedy,82,94,2011
3057,7.2,Comedy,82,93,2011
3058,6.9,Action,53,131,2011
3059,5.7,Comedy,28,99,2011
3060,6.6,Drama,34,101,2011
3061,7.0,Drama,42,129,2011
3062,5.7,Crime,49,105,2011
3063,6.4,Action,37,109,2011
3064,6.8,Drama,47,91,2011
3065,7.7,Drama,84,95,2011
3066,5.1,Crime,36,90,2011
3067,6.6,Biography,66,119,2011
3068,7.3,Comedy,49,109,2011
3069,7.4,Drama,74,82,2011
3070,6.2,Drama,43,110,2011
3071,7.7,Documentary,58,95,2011
3072,7.2,Drama,64,98,2011
3073,7.3,Documentary,74,107,2011
3074,6.5,Drama,61,150,2011
3075,6.6,Documentary,66,90,2011
3076,5.4,Comedy,50,104,2011
3077,5.8,Comedy,45,93,2011
3078,5.5,Comedy,39,107,2011
3079,6.3,Drama,82,98,2011
3080,5.6,Action,31,113,2011
3081,7.7,Documentary,83,103,2011
3082,7.4,Drama,53,120,2011
3083,7.1,Action,62,115,2011
3084,5.7,Drama,28,97,2011
3085,7.8,Drama,80,155,2011
3086,7.6,Comedy,60,95,2011
3087,7.3,Crime,74,127,2011
3088,6.7,Comedy,64,102,2011
3089,4.0,Horror,26,90,2011
3090,5.2,Action,41,87,2011
3091,6.6,Comedy,53,108,2011
3092,5.9,Comedy,46,90,2011
3093,6.3,Drama,37,119,2011
3094,4.8,Animation,20,86,2011
3095,6.1,Action,43,88,2011
3096,3.3,Comedy,9,97,2011
3097,6.7,Adventure,32,130,2011
3098,7.3,Drama,87,109,2011
3099,7.1,Comedy,53,101,2011
3100,8.4,Action,78,164,2012
3101,8.4,Drama,81,165,2012
3102,8.1,Action,69,143,2012
3103,7.2,Adventure,68,142,2012
3104,7.9,Adventure,58,169,2012
3105,7.8,Comedy,81,122,2012
3106,7.8,Action,81,143,2012
3107,7.0,Adventure,65,124,2012
3108,7.0,Comedy,62,106,2012
3109,7.7,Biography,86,120,2012
3110,7.9,Adventure,79,127,2012
3111,7.0,Action,66,136,2012
3112,7.4,Action,84,113,2012
3113,7.2,Action,69,109,2012
3114,8.0,Drama,67,102,2012
3115,7.0,Horror,72,95,2012
3116,7.5,Action,55,172,2012
3117,7.2,Animation,69,93,2012
3118,7.7,Animation,72,101,2012
3119,6.8,Action,58,106,2012
3120,7.3,Drama,76,138,2012
3121,7.8,Adventure,84,94,2012
3122,7.6,Drama,63,158,2012
3123,6.6,Action,51,103,2012
3124,7.0,Action,50,130,2012
